Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
8.219519,,Insert,42280631,0,A,100,83100,G,
8.219538,,Insert,42280639,0,A,100,84100,G,
8.219539,,Insert,42280643,0,A,100,83100,G,
8.219542,,Insert,42280647,0,B,100,83000,G,
8.219545,,Cancel,42280615,,,-46,,,
8.219553,,Cancel,42280627,,,-100,,,
8.219565,,Cancel,42280639,,,-100,,,
8.219761,,Insert,42280715,0,B,10,83000,G,
8.219812,,Insert,42280739,0,B,100,83000,G,
8.219833,,Cancel,42280715,,,-10,,,
8.219939,,Cancel,42280739,,,-100,,,
8.219992,,Cancel,42245591,,,-300,,,
8.219992,,Insert,42280783,0,A,300,84500,G,
8.220006,,Insert,42280795,0,B,100,83000,G,
8.220431,,Insert,42280851,0,B,800,83000,G,
8.220469,,Cancel,42245575,,,-300,,,
8.220469,,Insert,42280855,0,A,300,84500,G,
8.22076,,Cancel,42280631,,,-100,,,
8.220763,,Cancel,42278671,,,-100,,,
8.225274,,Cancel,42276019,,,-119,,,
8.226146,,Cancel,42277815,,,-100,,,
8.22616,,Insert,42281395,0,B,100,81600,G,
8.227711,,Cancel,42280643,,,-100,,,
8.227739,,Insert,42281471,0,A,100,84100,G,
8.227753,,Insert,42281475,0,A,100,84100,G,
8.227762,,Insert,42281479,0,B,800,82000,G,
8.227892,,Insert,42281483,0,B,100,83000,G,
8.228095,,Insert,42281495,0,B,100,83100,G,
8.228103,,Cancel,42280611,,,-100,,,
8.228103,,Insert,42281499,0,B,100,83100,G,
8.22812,,Cancel,42278315,,,-100,,,
8.228122,,Cancel,42281479,,,-800,,,
8.228129,,Insert,42281507,0,B,300,82700,G,
8.228172,,Insert,42281519,0,B,100,83100,G,
8.230343,,Insert,42281779,0,A,106,83500,G,
8.230367,,Cancel,42281519,,,-100,,,
8.23039,,Cancel,42281495,,,-100,,,
8.230396,,Cancel,42281483,,,-100,,,
8.230422,,Cancel,42281499,,,-100,,,
8.23075,,Insert,42281819,0,A,400,83300,G,
8.230757,,Cancel,42280851,,,-800,,,
8.230782,,Cancel,42281395,,,-100,,,
8.2311,,Insert,42281891,0,A,100,83100,G,
8.231127,,Cancel,42281471,,,-100,,,
8.231211,,Cancel,42281475,,,-100,,,
8.235729,,Cancel,42281891,,,-100,,,
8.235843,,Insert,42282023,0,A,100,84100,G,
8.235843,,Insert,42282027,0,A,100,84100,G,
8.236861,,Insert,42282059,0,A,100,83100,G,
8.237175,,Cancel,42282023,,,-100,,,
8.237177,,Cancel,42282027,,,-100,,,
8.237734,,Cancel,42282059,,,-100,,,
8.237852,,Insert,42282099,0,B,100,83000,G,
8.237853,,Insert,42282103,0,A,100,84100,G,
8.237855,,Insert,42282107,0,A,100,84100,G,
8.238121,,Cancel,42282099,,,-100,,,
8.238121,,Insert,42282115,0,B,100,83100,G,
8.238194,,Cancel,42282115,,,-100,,,
8.238363,,Insert,42282139,0,B,100,83100,G,
8.238445,,Insert,42282147,0,B,100,83100,G,
8.245873,,Insert,42282471,0,B,800,83000,G,
8.247682,,Cancel,42281819,,,-400,,,
8.25716,,Insert,42282911,0,B,100,81600,G,
8.257163,,Insert,42282915,0,A,100,84700,G,
8.281,TraderOne,Cancel,51,,,-10,,,
8.281,TraderOne,Cancel,53,,,-10,,,
8.281,TraderOne,Insert,54,1,B,10,82800,G,
8.281,TraderOne,Insert,55,1,A,10,82900,G,
8.281,TraderOne,Trade,55,1,A,10,82900,,166
8.281,TraderOne,Hedge,56,0,B,10,83200,,
8.289675,,Insert,42284295,0,A,100,83200,G,
8.289682,,Insert,42284299,0,A,19,83200,G,
8.289733,,Cancel,42284295,,,-100,,,
8.289866,,Cancel,42282139,,,-100,,,
8.307243,,Cancel,42282147,,,-100,,,
8.307287,,Insert,42285131,0,A,100,83100,G,
8.307355,,Cancel,42280795,,,-100,,,
8.307378,,Cancel,42282103,,,-100,,,
8.307381,,Cancel,42282107,,,-100,,,
8.315416,,Cancel,42282911,,,-100,,,
8.319685,,Cancel,42284299,,,-19,,,
8.324075,,Insert,42285855,0,A,100,83100,G,
8.324084,,Cancel,42282471,,,-800,,,
8.356808,,Insert,42286723,0,B,100,81500,G,
8.356832,,Cancel,42285855,,,-100,,,
8.357462,,Cancel,42285131,,,-100,,,
8.35762,,Insert,42286747,0,A,100,84100,G,
8.357622,,Insert,42286751,0,A,100,84100,G,
8.365542,,Insert,42286835,0,B,800,83000,G,
8.390486,,Insert,42287343,0,B,100,83100,G,
8.390516,,Insert,42287347,0,B,100,46200,G,
8.390518,,Insert,42287351,0,B,100,46200,G,
8.390677,,Cancel,42282915,,,-100,,,
8.390736,,Cancel,42286723,,,-100,,,
8.390794,,Cancel,42276039,,,-100,,,
8.390854,,Insert,42287371,0,B,100,81600,G,
8.391215,,Cancel,42287343,,,-100,,,
8.391473,,Insert,42287423,0,B,100,83000,G,
8.391474,,Insert,42287427,0,A,100,83200,G,
8.3926,,Insert,42287555,0,B,100,83100,G,
8.392664,,Cancel,42287427,,,-100,,,
8.393682,,Cancel,7047791,,,-1000,,,
8.393682,,Cancel,7047792,,,-1000,,,
8.393682,,Insert,7047793,1,A,1000,83700,G,
8.393682,,Insert,7047794,1,B,1000,82600,G,
8.400328,,Insert,42287747,0,A,100,83200,G,
8.400359,,Cancel,42287423,,,-100,,,
8.416804,,Insert,42288347,0,A,100,84700,G,
8.420693,,Cancel,42287555,,,-100,,,
8.43167,,Insert,42289031,0,A,400,83300,G,
8.431768,,Insert,42289051,0,A,100,83100,G,
8.431812,,Cancel,42286751,,,-100,,,
8.431824,,Cancel,42286747,,,-100,,,
8.431955,,Cancel,42287371,,,-100,,,
8.444039,,Cancel,42286835,,,-800,,,
8.476801,,Insert,42290591,0,B,100,81500,G,
8.493443,,Insert,42291275,0,B,800,83000,G,
8.49355,,Cancel,42289051,,,-100,,,
8.493579,,Insert,42291287,0,A,100,84100,G,
8.493594,,Insert,42291291,0,A,100,84100,G,
8.493652,,Insert,42291307,0,A,100,83100,G,
8.493721,,Cancel,42291291,,,-100,,,
8.493721,,Cancel,42291287,,,-100,,,
8.496259,,Cancel,42291307,,,-100,,,
8.496369,,Insert,42291411,0,A,100,84100,G,
8.496372,,Insert,42291415,0,A,100,84100,G,
8.496372,,Insert,42291419,0,A,100,84100,G,
8.513795,,Insert,42291747,0,B,100,83100,G,
8.514076,,Insert,42291787,0,B,100,83100,G,
8.515,TraderOne,Cancel,54,,,-10,,,
8.515,TraderOne,Insert,57,1,B,10,82900,G,
8.515,TraderOne,Insert,58,1,A,10,83000,G,
8.521556,,Cancel,42289031,,,-400,,,
8.521575,,Cancel,42288347,,,-100,,,
8.521602,,Cancel,42290591,,,-100,,,
8.521614,,Insert,42292127,0,B,100,81600,G,
8.521671,,Cancel,42287747,,,-100,,,
8.53761,,Cancel,42267851,,,-100,,,
8.542,,Cancel,42291747,,,-100,,,
8.542028,,Insert,42293931,0,A,100,84700,G,
8.550289,,Cancel,42293931,,,-100,,,
8.550309,,Insert,42294551,0,A,100,83200,G,
8.563913,,Cancel,42294551,,,-100,,,
8.568568,,Cancel,42280855,,,-300,,,
8.568896,,Insert,42296651,0,A,100,83200,G,
8.569453,,Cancel,42296651,,,-100,,,
8.569925,,Insert,42296735,0,B,100,82800,G,
8.572088,,Cancel,42280783,,,-300,,,
8.572529,,Insert,42297343,0,B,300,82300,G,
8.573158,,Insert,42297415,0,B,300,82300,G,
8.577427,,Insert,42298227,0,B,100,83100,G,
8.577456,,Cancel,42269479,,,-400,,,
8.577456,,Insert,42298231,0,B,400,82900,G,
8.577461,,Cancel,42267855,,,-100,,,
8.577463,,Insert,42298235,0,B,100,83100,G,
8.581211,,Insert,42298475,0,B,800,83100,G,
8.581303,,Cancel,42276043,,,-100,,,
8.581362,,Insert,42298507,0,A,100,84200,G,
8.581375,,Insert,42298511,0,A,100,84200,G,
8.581385,,Cancel,42292127,,,-100,,,
8.581401,,Insert,42298515,0,B,100,81700,G,
8.581471,,Insert,42298535,0,B,100,83100,G,
8.594325,,Cancel,42298535,,,-100,,,
8.597622,,Cancel,42298475,,,-800,,,
8.600185,,Insert,42300059,0,A,100,83200,G,
8.600189,,Cancel,42297343,,,-300,,,
8.600258,,Cancel,42298511,,,-100,,,
8.600259,,Cancel,42296735,,,-100,,,
8.600274,,Cancel,42297415,,,-300,,,
8.60029,,Cancel,42298507,,,-100,,,
8.600537,,Insert,42300083,0,A,300,84500,G,
8.601166,,Insert,42300151,0,A,300,84500,G,
8.611344,,Cancel,42298515,,,-100,,,
8.61135,,Insert,42300743,0,A,100,84800,G,
8.611475,,Cancel,42298227,,,-100,,,
8.611599,,Insert,42300751,0,A,100,83200,G,
8.61162,,Insert,42300755,0,A,100,83200,G,
8.61163,,Cancel,42298231,,,-400,,,
8.61163,,Insert,42300759,0,B,400,82800,G,
8.611704,,Cancel,42298235,,,-100,,,
8.620031,,Cancel,42300743,,,-100,,,
8.620038,,Insert,42301043,0,A,100,84700,G,
8.620756,,Cancel,42301043,,,-100,,,
8.637646,,Insert,42301659,0,B,100,81600,G,
8.639447,,Insert,42301755,0,A,400,83300,G,
8.640781,,Cancel,42301755,,,-400,,,
8.679222,,Insert,42303287,0,A,100,84700,G,
8.679415,,Insert,42303335,0,A,100,83200,G,
8.690977,,Cancel,42303335,,,-100,,,
8.697624,,Cancel,42303287,,,-100,,,
8.710025,,Cancel,7047793,,,-1000,,,
8.710025,,Cancel,7047794,,,-1000,,,
8.710025,,Insert,7047795,1,A,1000,83700,G,
8.710025,,Insert,7047796,1,B,1000,82600,G,
8.727108,,Cancel,42301659,,,-100,,,
8.727139,,Insert,42305587,0,A,100,84700,G,
8.737553,,Cancel,42300083,,,-300,,,
8.738222,,Insert,42305791,0,B,300,82300,G,
8.739022,,Insert,42305819,0,B,100,82800,G,
8.749755,,Cancel,42300751,,,-100,,,
8.749773,,Insert,42306143,0,B,100,81600,G,
8.762094,,Cancel,42305819,,,-100,,,
8.766299,,Cancel,42300755,,,-100,,,
8.766327,,Insert,42306607,0,B,100,83100,G,
8.766348,,Cancel,42300059,,,-100,,,
8.766384,,Insert,42306615,0,A,200,83200,G,
8.766401,,Insert,42306619,0,B,100,83100,G,
8.766405,,Insert,42306623,0,A,100,84200,G,
8.766443,,Cancel,42306623,,,-100,,,
8.766519,,Insert,42306643,0,B,100,82800,G,
8.766563,,Insert,42306647,0,B,300,82300,G,
8.766836,,Cancel,42300151,,,-300,,,
8.774284,,Cancel,42306615,,,-200,,,
8.774313,,Insert,42306867,0,A,100,84200,G,
8.774314,,Insert,42306871,0,A,100,84200,G,
8.774449,,Insert,42306875,0,B,100,83100,G,
8.774562,,Cancel,42300759,,,-400,,,
8.774562,,Insert,42306891,0,B,400,82900,G,
8.774614,,Cancel,42305587,,,-100,,,
8.774618,,Insert,42306903,0,B,800,83100,G,
8.774637,,Insert,42306911,0,B,100,83100,G,
8.774676,,Cancel,42306911,,,-100,,,
8.774853,,Cancel,42306875,,,-100,,,
8.775074,,Insert,42306963,0,B,100,83100,G,
8.779033,,Cancel,42306903,,,-800,,,
8.779067,,Cancel,42306963,,,-100,,,
8.781,TraderOne,Cancel,57,,,-10,,,
8.781,TraderOne,Cancel,58,,,-10,,,
8.781,TraderOne,Insert,59,1,B,10,83000,G,
8.781,TraderOne,Insert,60,1,A,10,83100,G,
8.806799,,Insert,42307723,0,A,100,84700,G,
8.810254,,Insert,42307799,0,A,800,83300,G,
8.810258,,Insert,42307803,0,A,100,83200,G,
8.810285,,Cancel,42307799,,,-800,,,
8.810313,,Cancel,42306867,,,-100,,,
8.810321,,Cancel,42306871,,,-100,,,
8.810804,,Cancel,42306607,,,-100,,,
8.817591,,Cancel,42307803,,,-100,,,
8.817721,,Insert,42307971,0,A,100,84200,G,
8.817721,,Insert,42307975,0,A,100,84200,G,
8.817777,,Insert,42307983,0,A,100,83200,G,
8.81782,,Cancel,42307975,,,-100,,,
8.817821,,Cancel,42307971,,,-100,,,
8.84176,,Cancel,42307983,,,-100,,,
8.841785,,Insert,42308475,0,A,400,83400,G,
8.841808,,Insert,42308479,0,A,100,84200,G,
8.841811,,Insert,42308483,0,A,100,84200,G,
8.841811,,Insert,42308487,0,B,100,83100,G,
8.841837,,Cancel,42308487,,,-100,,,
8.845809,,Insert,42308587,0,A,100,83200,G,
8.846232,,Cancel,42308483,,,-100,,,
8.846232,,Cancel,42308479,,,-100,,,
8.858659,,Cancel,42308587,,,-100,,,
8.858796,,Insert,42308923,0,A,100,84200,G,
8.858797,,Insert,42308927,0,A,100,84200,G,
8.865945,,Cancel,42255647,,,-300,,,
8.866107,,Insert,42309087,0,A,100,83200,G,
8.86614,,Cancel,42308923,,,-100,,,
8.866142,,Cancel,42308927,,,-100,,,
8.866289,,Insert,42309091,0,B,300,82400,G,
8.867905,,Cancel,42309091,,,-300,,,
8.86858,,Insert,42309195,0,A,300,84600,G,
8.873908,,Cancel,42308475,,,-400,,,
8.873919,,Cancel,42307723,,,-100,,,
8.873942,,Insert,42309303,0,B,800,83100,G,
8.874004,,Cancel,42309087,,,-100,,,
8.874033,,Insert,42309323,0,A,100,84200,G,
8.874161,,Insert,42309335,0,A,100,83200,G,
8.874198,,Cancel,42309323,,,-100,,,
8.87421,,Insert,42309339,0,B,100,83100,G,
8.874216,,Cancel,42309303,,,-800,,,
8.87446,,Cancel,42309339,,,-100,,,
8.876062,,Cancel,42306643,,,-100,,,
8.880417,,Insert,42309515,0,B,100,82800,G,
8.887509,,Cancel,42306143,,,-100,,,
8.887521,,Cancel,42306891,,,-400,,,
8.887521,,Insert,42309743,0,B,400,82800,G,
8.88814,,Cancel,42309195,,,-300,,,
8.889294,,Insert,42310079,0,B,300,82400,G,
8.891349,,Cancel,42309335,,,-100,,,
8.891637,,Insert,42310115,0,A,100,84200,G,
8.891637,,Insert,42310119,0,A,100,84200,G,
8.893318,,Cancel,42255691,,,-300,,,
8.896804,,Insert,42310379,0,A,100,84700,G,
8.900843,,Insert,42310419,0,A,100,83200,G,
8.9009,,Cancel,42310119,,,-100,,,
8.9009,,Cancel,42310115,,,-100,,,
8.921589,,Insert,42310775,0,B,300,82400,G,
8.9238,,Cancel,42310419,,,-100,,,
8.923845,,Insert,42310907,0,A,100,84200,G,
8.923853,,Insert,42310911,0,A,100,84200,G,
8.924009,,Insert,42310919,0,A,100,83200,G,
8.92406,,Cancel,42310911,,,-100,,,
8.924064,,Insert,42310923,0,B,100,81600,G,
8.924171,,Cancel,42310907,,,-100,,,
8.962834,,Cancel,42310923,,,-100,,,
8.962912,,Cancel,42309515,,,-100,,,
8.986806,,Insert,42312195,0,B,100,81600,G,
8.987152,,Cancel,42310775,,,-300,,,
8.987265,,Cancel,42310079,,,-300,,,
8.987599,,Insert,42312239,0,A,300,84600,G,
8.988339,,Insert,42312267,0,A,300,84600,G,
9.018111,,Cancel,7047795,,,-1000,,,
9.018111,,Cancel,7047796,,,-1000,,,
9.018111,,Insert,7047797,1,A,1000,83700,G,
9.018111,,Insert,7047798,1,B,1000,82600,G,
9.029433,,Insert,42314743,0,A,100,83200,G,
9.029822,,Insert,42314779,0,A,100,83200,G,
9.030009,,Cancel,42314779,,,-100,,,
9.034354,,Cancel,42309743,,,-400,,,
9.034354,,Insert,42314923,0,B,400,82900,G,
9.042819,,Insert,42315227,0,A,400,83400,G,
9.043613,,Insert,42315259,0,A,100,83200,G,
9.043757,,Cancel,42314923,,,-400,,,
9.043757,,Insert,42315271,0,B,400,82800,G,
9.05399,,Cancel,42315259,,,-100,,,
9.0889,,Cancel,42314743,,,-100,,,
9.108442,,Insert,42318487,0,A,100,83200,G,
9.108448,,Cancel,42312195,,,-100,,,
9.108547,,Cancel,42315271,,,-400,,,
9.108972,,Insert,42318519,0,A,100,83200,G,
9.108988,,Cancel,42306619,,,-100,,,
9.124717,,Insert,42318867,0,A,400,83300,G,
9.124731,,Cancel,42315227,,,-400,,,
9.124753,,Insert,1376061,0,A,100,83100,F,
9.12477,,Cancel,42291275,,,-800,,,
9.124773,,Insert,42318883,0,A,100,83200,G,
9.124781,,Insert,42318887,0,A,46,83200,G,
9.124783,,Insert,42318895,0,A,100,83200,G,
9.125004,,Insert,42318935,0,A,200,83100,G,
9.12501,,Insert,42318939,0,B,100,83000,G,
9.125013,,Cancel,42318883,,,-100,,,
9.125013,,Insert,42318943,0,A,100,83100,G,
9.125014,,Cancel,42318895,,,-100,,,
9.125014,,Insert,42318947,0,A,100,83100,G,
9.12502,,Insert,42318951,0,B,100,82700,G,
9.125023,,Cancel,42318939,,,-100,,,
9.12503,,Cancel,42318487,,,-100,,,
9.125036,,Cancel,42291415,,,-100,,,
9.125039,,Cancel,42291411,,,-100,,,
9.125041,,Cancel,42318947,,,-100,,,
9.125075,,Cancel,42280647,,,-100,,,
9.125098,,Cancel,42291419,,,-100,,,
9.125176,,Insert,42318999,0,B,100,83000,G,
9.125257,,Insert,42319043,0,A,800,83200,G,
9.125307,,Insert,42319059,0,A,100,83100,G,
9.125515,,Cancel,42310379,,,-100,,,
9.125519,,Insert,42319079,0,A,100,84600,G,
9.125588,,Cancel,42318951,,,-100,,,
9.126128,,Cancel,42318999,,,-100,,,
9.126137,,Cancel,42215083,,,-300,,,
9.126146,,Cancel,42168803,,,-800,,,
9.126198,,Insert,42319175,0,A,100,83100,G,
9.135662,,Insert,42319627,0,B,800,82900,G,
9.154778,,Cancel,42318887,,,-46,,,
9.159536,,Cancel,42319059,,,-100,,,
9.159568,,Insert,42319963,0,B,100,83000,G,
9.15958,,Insert,42319967,0,B,100,81500,G,
9.160085,,Cancel,42318943,,,-100,,,
9.175659,,Insert,42320507,0,B,400,82800,G,
9.202467,,Cancel,42318935,,,-200,,,
9.214302,,Insert,42321427,0,B,100,82700,G,
9.221995,,Insert,42321667,0,B,800,83000,G,
9.222294,,Cancel,42319175,,,-100,,,
9.222298,,Insert,42321679,0,B,100,83000,G,
9.22232,,Insert,42321683,0,B,100,83100,G,
9.222326,,Insert,42321687,0,A,100,84100,G,
9.222326,,Insert,42321691,0,A,100,84100,G,
9.222351,,Insert,42321695,0,B,100,83100,G,
9.222352,,Insert,42321699,0,B,100,83100,G,
9.222352,,Insert,42321703,0,B,300,82900,G,
9.222403,,Insert,42321715,0,A,100,83200,G,
9.222417,,Cancel,42321699,,,-100,,,
9.222618,,Cancel,42321679,,,-100,,,
9.229601,,Insert,42322163,0,A,100,83200,G,
9.229607,,Insert,42322167,0,A,19,83200,G,
9.229662,,Cancel,42322163,,,-100,,,
9.230427,,Cancel,42321683,,,-100,,,
9.24952,,Insert,1376145,0,A,2,83100,F,
9.249812,,Insert,1376146,0,A,2,83100,F,
9.24988,,Insert,42323091,0,A,100,83200,G,
9.250324,,Cancel,42323091,,,-100,,,
9.259608,,Cancel,42322167,,,-19,,,
9.265,TraderOne,Cancel,59,,,-10,,,
9.265,TraderOne,Cancel,60,,,-10,,,
9.265,TraderOne,Insert,61,1,B,10,82900,G,
9.265,TraderOne,Insert,62,1,A,10,83000,G,
9.268848,,Cancel,42321427,,,-100,,,
9.289992,,Insert,42324247,0,A,800,83200,G,
9.311036,,Cancel,7047797,,,-1000,,,
9.311036,,Cancel,7047798,,,-1000,,,
9.311036,,Insert,7047799,1,A,1000,83700,G,
9.311036,,Insert,7047800,1,B,1000,82600,G,
9.327928,,Cancel,42312239,,,-300,,,
9.3285,,Insert,42325499,0,B,300,82400,G,
9.334498,,Cancel,42312267,,,-300,,,
9.334662,,Insert,42325831,0,B,300,82400,G,
9.338436,,Cancel,42318867,,,-400,,,
9.338442,,Cancel,42324247,,,-800,,,
9.338444,,Insert,42325895,0,B,100,83100,G,
9.338463,,Cancel,42319079,,,-100,,,
9.338507,,Cancel,42318519,,,-100,,,
9.338528,,Cancel,42310919,,,-100,,,
9.338532,,Insert,42325931,0,B,100,83100,G,
9.33854,,Cancel,42319043,,,-800,,,
9.338583,,Cancel,42321715,,,-100,,,
9.338597,,Cancel,42320507,,,-400,,,
9.338636,,Insert,42325947,0,A,100,84200,G,
9.338843,,Cancel,42319967,,,-100,,,
9.338849,,Insert,42325975,0,B,100,81600,G,
9.339107,,Insert,42326003,0,A,100,83200,G,
9.339146,,Cancel,42325947,,,-100,,,
9.344571,,Insert,42326215,0,B,100,82800,G,
9.361649,,Cancel,42326003,,,-100,,,
9.361696,,Insert,42326911,0,A,100,84700,G,
9.361716,,Insert,42326915,0,A,100,84200,G,
9.361717,,Insert,42326919,0,A,100,84200,G,
9.361745,,Insert,42326923,0,B,800,83100,G,
9.361901,,Cancel,42326911,,,-100,,,
9.362103,,Insert,42326947,0,A,100,83200,G,
9.362128,,Cancel,42326919,,,-100,,,
9.362207,,Cancel,42326915,,,-100,,,
9.370129,,Cancel,42326923,,,-800,,,
9.388669,,Insert,42327915,0,B,400,82900,G,
9.392155,,Insert,42327951,0,B,800,83100,G,
9.392176,,Insert,42327959,0,A,100,84800,G,
9.392209,,Insert,1376234,0,B,100,83200,F,
9.392232,,Insert,42327979,0,B,100,83100,G,
9.392234,,Insert,42327983,0,B,100,83100,G,
9.392238,,Insert,42327995,0,B,46,83100,G,
9.392239,,Insert,42327999,0,A,100,84200,G,
9.39224,,Insert,42328003,0,A,100,84200,G,
9.392502,,Insert,42328011,0,B,11,83100,G,
9.392517,,Insert,42328015,0,B,100,83100,G,
9.392526,,Insert,42328019,0,B,100,83200,G,
9.392535,,Cancel,42327979,,,-100,,,
9.392535,,Insert,42328023,0,B,100,83200,G,
9.392538,,Cancel,42327983,,,-100,,,
9.392538,,Insert,42328027,0,B,100,83200,G,
9.392538,,Cancel,42328015,,,-100,,,
9.392538,,Insert,42328031,0,B,100,83200,G,
9.392545,,Insert,42328035,0,B,200,83200,G,
9.392553,,Cancel,42325895,,,-100,,,
9.392556,,Insert,42328039,0,B,100,83200,G,
9.392577,,Cancel,42328031,,,-100,,,
9.392631,,Cancel,42255755,,,-100,,,
9.400558,,Cancel,42327915,,,-400,,,
9.422235,,Cancel,42327995,,,-46,,,
9.422502,,Cancel,42328011,,,-11,,,
9.424356,,Cancel,42255843,,,-300,,,
9.424363,,Cancel,42327959,,,-100,,,
9.424364,,Cancel,42256115,,,-800,,,
9.424648,,Insert,42329487,0,B,800,83200,G,
9.424687,,Cancel,42254031,,,-100,,,
9.42509,,Insert,42329575,0,B,100,83200,G,
9.425411,,Insert,42329611,0,B,100,82900,G,
9.426512,,Cancel,42254011,,,-20,,,
9.426538,,Insert,42329675,0,A,100,84300,G,
9.426541,,Insert,42329679,0,A,100,84300,G,
9.426543,,Cancel,42329575,,,-100,,,
9.427741,,Cancel,42329611,,,-100,,,
9.437937,,Insert,42330207,0,A,100,83300,G,
9.437968,,Cancel,42329675,,,-100,,,
9.437969,,Insert,42330211,0,A,300,83800,G,
9.437976,,Cancel,42329679,,,-100,,,
9.438437,,Cancel,42330207,,,-100,,,
9.438468,,Insert,42330223,0,A,400,83500,G,
9.438473,,Insert,42330227,0,A,100,83300,G,
9.438474,,Insert,42330231,0,A,100,84300,G,
9.438478,,Insert,42330235,0,A,100,84300,G,
9.438511,,Cancel,42330231,,,-100,,,
9.438524,,Cancel,42330235,,,-100,,,
9.438635,,Cancel,42281779,,,-106,,,
9.438717,,Cancel,42330227,,,-100,,,
9.438756,,Insert,42330287,0,A,100,84300,G,
9.438762,,Insert,42330291,0,A,100,84300,G,
9.438788,,Insert,42330307,0,A,100,83300,G,
9.438819,,Cancel,42330287,,,-100,,,
9.438859,,Cancel,42330291,,,-100,,,
9.43917,,Cancel,42330307,,,-100,,,
9.439197,,Insert,42330347,0,A,100,84300,G,
9.439213,,Insert,42330351,0,A,100,84300,G,
9.440202,,Insert,42330403,0,A,100,83300,G,
9.440231,,Cancel,42330347,,,-100,,,
9.440233,,Cancel,42330351,,,-100,,,
9.443286,,Insert,42330527,0,B,100,82900,G,
9.443745,,Cancel,42330527,,,-100,,,
9.446027,,Insert,42330583,0,A,100,84800,G,
9.446112,,Cancel,42329487,,,-800,,,
9.44915,,Cancel,42330403,,,-100,,,
9.44918,,Insert,42330663,0,A,100,84300,G,
9.467674,,Cancel,42330583,,,-100,,,
9.478129,,Insert,42331939,0,B,800,83200,G,
9.48287,,Insert,42332035,0,B,400,83000,G,
9.496805,,Insert,42332387,0,A,100,84800,G,
9.5,TraderOne,Cancel,61,,,-10,,,
9.5,TraderOne,Cancel,62,,,-10,,,
9.5,TraderOne,Insert,63,1,B,10,83100,G,
9.5,TraderOne,Insert,64,1,A,10,83300,G,
9.511177,,Cancel,42331939,,,-800,,,
9.511184,,Insert,42332891,0,A,800,83400,G,
9.511425,,Insert,42332919,0,B,800,83200,G,
9.511624,,Insert,42332931,0,B,100,83200,G,
9.519113,,Insert,5004728,1,A,52,82700,G,
9.519113,TraderOne,Trade,63,1,B,10,83100,,-83
9.531463,,Cancel,42332891,,,-800,,,
9.531463,,Cancel,42330223,,,-400,,,
9.531515,,Cancel,42332387,,,-100,,,
9.531532,,Insert,42333311,0,B,100,82900,G,
9.531826,,Insert,42333375,0,B,800,83200,G,
9.531917,,Cancel,42332931,,,-100,,,
9.531917,,Insert,42333399,0,B,100,83300,G,
9.531946,,Cancel,42333375,,,-800,,,
9.531949,,Insert,42333411,0,B,300,83100,G,
9.531949,,Cancel,42281507,,,-300,,,
9.531951,,Insert,42333415,0,B,100,83300,G,
9.531971,,Cancel,42333399,,,-100,,,
9.531975,,Cancel,42333415,,,-100,,,
9.532003,,Insert,42333463,0,B,100,83300,G,
9.532084,,Insert,42333499,0,B,100,83300,G,
9.533341,,Cancel,42325975,,,-100,,,
9.533347,,Insert,42333763,0,B,100,81700,G,
9.533741,,Cancel,42249615,,,-100,,,
9.536598,,Cancel,42047955,,,-300,,,
9.536598,,Insert,42334319,0,B,300,82500,G,
9.543053,,Cancel,42334319,,,-300,,,
9.544433,,Cancel,42332035,,,-400,,,
9.544477,,Cancel,42256107,,,-800,,,
9.544511,,Insert,42334851,0,A,100,84400,G,
9.544517,,Insert,42334859,0,A,100,84400,G,
9.544651,,Insert,42334883,0,A,100,83400,G,
9.544697,,Cancel,42334859,,,-100,,,
9.5447,,Cancel,42334851,,,-100,,,
9.54478,,Cancel,42334883,,,-100,,,
9.54481,,Insert,42334899,0,A,100,84400,G,
9.544816,,Insert,42334903,0,A,100,84400,G,
9.545106,,Insert,42334927,0,B,800,83300,G,
9.545202,,Insert,42334943,0,B,100,83300,G,
9.545582,,Insert,42334995,0,A,100,83500,G,
9.545611,,Cancel,42333499,,,-100,,,
9.545777,,Insert,42335015,0,B,100,83400,G,
9.545811,,Cancel,42328027,,,-100,,,
9.545838,,Cancel,41992231,,,-100,,,
9.545871,,Cancel,42334995,,,-100,,,
9.546362,,Insert,42335103,0,B,100,83400,G,
9.546395,,Cancel,42335103,,,-100,,,
9.546998,,Insert,42335219,0,B,1000,82000,G,
9.553833,,Insert,42335731,0,B,1000,82000,G,
9.556205,,Cancel,42333763,,,-100,,,
9.556473,,Cancel,42335731,,,-1000,,,
9.556546,,Cancel,42335219,,,-1000,,,
9.57148,,Insert,42336391,0,A,100,85000,G,
9.571582,,Cancel,42335015,,,-100,,,
9.571609,,Insert,42336395,0,B,100,83300,G,
9.571615,,Insert,42336399,0,B,200,83400,G,
9.574861,,Insert,42336739,0,B,400,83200,G,
9.575134,,Insert,42336767,0,B,1000,82000,G,
9.575487,,Insert,42336803,0,B,1000,82000,G,
9.578,TraderOne,Hedge,65,0,A,10,83400,,
9.579644,,Insert,42337011,0,B,100,81700,G,
9.579873,,Cancel,42336803,,,-1000,,,
9.581764,,Cancel,7047799,,,-1000,,,
9.581764,,Cancel,7047800,,,-1000,,,
9.581764,,Insert,7047801,1,A,1000,84000,G,
9.581764,,Insert,7047802,1,B,1000,82900,G,
